cod6;nome;Esperança de vida ao nascer 2010;Mortalidade infantil 2010;Mortalidade até 5 anos de idade 2010;IDHM 2010;Taxa de envelhecimento 2010;População em domicílios vulneráveis e com idoso 2010;Renda per capita 2010
170555;Combinado;73.89;16.4;17.63;0.697;6.43;123;455.39
170600;Couto Magalhães;70.6;24.8;26.69;0.605;5.93;411;284.33
170610;Cristalândia;73.29;17.8;19.13;0.673;8.58;505;495.57
170625;Crixás do Tocantins;72.86;18.8;20.23;0.644;6.59;89;341.27
170650;Darcinópolis;70.83;24.2;25.99;0.581;6.52;199;327.64
170700;Dianópolis;74.34;15.4;16.55;0.701;5.56;629;528.6
170710;Divinópolis do Tocantins;73.97;16.2;17.44;0.683;7.76;432;507.04
170720;Dois Irmãos do Tocantins;73.78;16.6;17.89;0.583;7.9;523;245.98
170730;Dueré;75.77;12.4;13.36;0.679;8.21;229;467.9
170740;Esperantina;71.15;24.4;26.41;0.605;7.78;2923;293.39
170740;Esperantina;67.92;33.3;35.73;0.57;5.28;866;174.51
170755;Fátima;66.16;40.7;43.82;0.559;8.96;1216;250.6
170755;Fátima;73.75;16.7;17.98;0.697;7.86;234;464.94
170765;Figueirópolis;74.32;15.4;16.59;0.689;9.46;313;498.31
170770;Filadélfia;68.56;32;34.53;0.565;8.8;1729;250.08
170770;Filadélfia;72.52;19.7;21.16;0.621;8.16;847;291.57
170820;Formoso do Araguaia;73.05;18.4;19.74;0.67;6.41;920;429.17
170825;Fortaleza do Tabocão;73.5;17.3;18.6;0.659;6.24;220;370
170830;Goianorte;73.31;17.7;19.08;0.621;7.02;203;329.64
170900;Goiatins;70.87;24.1;25.85;0.576;6.94;1247;232.19
170930;Guaraí;75.35;13.3;14.26;0.741;6.29;867;722.83
170950;Gurupi;75.6;12.7;13.71;0.759;5.48;2471;778.9
170980;Ipueiras;69.1;29.2;31.42;0.573;9.73;3945;222.22
170980;Ipueiras;72.81;18.9;20.36;0.62;6.83;152;288.55
171050;Itacajá;72.87;18.8;20.23;0.612;7.97;802;304.55
171070;Itaguatins;72.94;18.6;20.02;0.616;7.12;422;281.62
171090;Itapiratins;72.77;19.1;20.49;0.601;8.49;184;357.54
171110;Itaporã do Tocantins;75.53;12.9;13.86;0.65;6.91;118;363.13
171150;Jaú do Tocantins;73.89;16.4;17.63;0.662;8.67;219;523.53
171180;Juarina;69.52;28;30.14;0.584;5.87;143;265.5
171190;Lagoa da Confusão;72.2;20.5;22.01;0.627;4.52;939;404.61
171195;Lagoa do Tocantins;70.5;25.1;27;0.579;6.27;309;235.28
171200;Lajeado;75.41;12.2;14.25;0.778;7.56;222;1130.85
171200;Lajeado;72.89;18.8;20.17;0.675;5.41;164;527.21
171215;Lavandeira;71.5;22.3;24;0.66;5.79;61;330.96
171240;Lizarda;70.87;24.1;25.85;0.57;7.92;408;302.83
171245;Luzinópolis;68.54;31.2;33.49;0.639;7.25;279;319.83
171250;Marianópolis do Tocantins;72.53;19.6;21.13;0.631;5.95;197;403.96
171270;Mateiros;74.39;15.3;16.42;0.607;4.5;131;307.46
171280;Maurilândia do Tocantins;68.43;31.6;33.9;0.58;6.31;291;233.68
171320;Miracema do Tocantins;74.17;15.8;16.95;0.684;6.32;1174;533.46
171330;Miranorte;73.23;17.9;19.27;0.662;7.88;794;410.45
171360;Monte do Carmo;73.49;17.3;18.62;0.622;7.61;586;351.96
171370;Monte Santo do Tocantins;70.6;24.8;26.69;0.62;8.39;146;280.98
171380;Palmeiras do Tocantins;73.61;17;18.33;0.628;6.59;491;307.43
171395;Muricilândia;69.72;27.4;29.47;0.596;6.95;174;234.22
171420;Natividade;73.36;16.4;18.45;0.73;11.17;518;653.23
171420;Natividade;75.81;12.4;13.28;0.673;8;773;446.32
171430;Nazaré;71.64;22.6;24.45;0.641;7.98;2223;421.82
171430;Nazaré;72.52;19.7;21.16;0.643;9.23;440;302.39
171488;Nova Olinda;71.72;21.6;23.27;0.625;8.54;1134;272.1
171488;Nova Olinda;69.61;28.6;30.82;0.573;7.91;451;255.69
171488;Nova Olinda;70.92;23.9;25.72;0.631;6.94;859;365.84
171500;Nova Rosalândia;72.47;19.8;21.27;0.661;8.83;492;299.38
171510;Novo Acordo;72.81;19;20.37;0.639;7.1;244;374.83
171515;Novo Alegre;73.72;16.8;18.04;0.699;7.79;146;433.31
171525;Novo Jardim;68.78;30.4;32.65;0.596;5.41;131;259.32
171550;Oliveira de Fátima;72.86;18.8;20.24;0.675;7.81;37;396.97
171570;Palmeirante;70.37;25.5;27.41;0.571;6.02;340;267.76
171575;Palmeirópolis;74.01;16.1;17.33;0.673;7.34;306;463.45
171610;Paraíso do Tocantins;74.88;14.2;15.31;0.764;5.63;1580;899.57
171620;Paranã;71.63;22;23.61;0.595;7.25;983;311.37
171650;Pedro Afonso;75.77;12.4;13.35;0.732;5.99;644;618.56
171660;Peixe;73.69;16.8;18.12;0.674;7.03;481;547.9
171665;Pequizeiro;73.38;17.6;18.89;0.627;6.89;528;313.34
171670;Colméia;73.97;16.2;17.44;0.671;7.8;389;442.96
171700;Pindorama do Tocantins;68.97;29.8;32.01;0.605;6.86;146;293.47
171750;Pium;74.3;15.5;16.64;0.65;7.83;521;411.25
171780;Ponte Alta do Bom Jesus;74.19;15.7;16.9;0.603;9.18;415;313.2
171790;Ponte Alta do Tocantins;71.72;21.7;23.36;0.624;7.37;552;308.4
171800;Porto Alegre do Tocantins;72.09;20.8;22.32;0.645;7.55;261;305.98
171820;Porto Nacional;74.56;14.9;16.04;0.74;6.25;2082;621.1
171830;Praia Norte;68.79;30.4;32.62;0.583;5.81;800;210.53
171840;Presidente Kennedy;73.5;16.2;18.95;0.657;7.8;623;419.97
171840;Presidente Kennedy;74.21;15.7;16.85;0.669;7.99;311;398.02
171845;Pugmil;73.55;17.2;18.48;0.669;5.83;100;380.52
171850;Recursolândia;69.25;28.9;31.04;0.5;5.44;501;168.85
171855;Riachinho;72.71;19.1;22.2;0.632;7.24;406;290.89
171855;Riachinho;70.6;24.8;26.69;0.572;6.9;524;182.97
171870;Rio dos Bois;72.69;19.2;20.68;0.616;6.38;177;310.91
171875;Rio Sono;71.74;21.7;23.3;0.6;8.12;621;285.17
171880;Sampaio;66.46;38.5;41.36;0.606;5.9;175;239.06
171884;Sandolândia;72.45;19.8;21.33;0.659;6.98;183;393.98
171886;Santa Fé do Araguaia;73.21;18;19.33;0.616;4.52;415;342.15
171888;Santa Maria do Tocantins;72.05;20.9;22.44;0.634;7.43;203;334.09
171889;Santa Rita do Tocantins;74.8;14.4;15.49;0.651;6.3;110;402.99
171890;Santa Rosa do Tocantins;71.77;21.6;23.24;0.595;7.49;356;284.63
171900;Santa Tereza do Tocantins;74;16.2;17.37;0.662;6.82;162;373.96
172000;Santa Terezinha do Tocantins;70.5;25.1;27;0.637;7.6;212;301.14
172010;São Bento do Tocantins;69.14;29.2;31.41;0.605;5.36;233;324.27
172015;São Félix do Tocantins;71.28;22.9;24.64;0.574;5.85;180;244.55
172020;São Miguel do Tocantins;70.7;24.6;26.38;0.623;6.16;815;298.31
172025;São Salvador do Tocantins;72.63;19.4;20.85;0.605;6.08;194;318.39
172030;São Sebastião do Tocantins;69.86;27;29.02;0.573;5.51;453;198.01
172049;São Valério;73.81;16.6;17.83;0.643;8.78;477;344.49
172065;Silvanópolis;73.84;16.5;17.75;0.675;9.91;255;423.43
172080;Sítio Novo do Tocantins;70.7;24.6;26.38;0.604;7.59;894;245.11
172085;Sucupira;72.63;19.4;20.85;0.667;6.77;96;386.22
172090;Taguatinga;74.07;16;17.19;0.634;7.5;1062;399.35
172093;Taipas do Tocantins;72.88;18.8;20.2;0.601;7.81;148;292.72
172097;Talismã;73.04;18.4;19.78;0.654;5.89;52;467.87
172100;Palmas;74.59;13.3;15.47;0.66;5.06;1135;575.55
172100;Palmas;74.61;15.28;16.36;0.788;2.73;3205;1087.35
172110;Tocantínia;71.89;21.3;22.87;0.589;5.67;676;277.25
172120;Tocantinópolis;73.07;18.3;19.7;0.681;7.16;1695;414.08
172125;Tupirama;73.5;17.3;18.6;0.67;5.91;65;401.76
172130;Tupiratins;72.44;19.9;21.36;0.587;8.01;132;337.79
172208;Wanderlândia;69.89;26.9;28.95;0.638;6.89;1059;376.35
172210;Xambioá;74.05;16;17.25;0.671;7.29;954;450.43
210005;Açailândia;72.07;23.2;25.25;0.672;4.57;5143;438.56
210010;Afonso Cunha;68.48;34.4;37.52;0.529;5.28;874;149.78
210015;Água Doce do Maranhão;66.81;40.6;44.2;0.5;7.45;1784;172.55
210020;Alcântara;70.18;28.8;31.39;0.573;7.2;2599;209.27
210030;Aldeias Altas;68.22;35.3;38.5;0.513;5.35;2683;179.92
210040;Altamira do Maranhão;68.16;35.6;38.75;0.549;5.7;1294;164.24
210043;Alto Alegre do Maranhão;69.62;30.6;33.35;0.554;5.87;3400;198.43
210047;Alto Alegre do Pindaré;71.44;25;27.22;0.558;6.18;3701;144.91
210050;Alto Parnaíba;72.07;23.2;25.27;0.633;6.06;1126;559.61
210055;Amapá do Maranhão;66.29;42.6;46.41;0.52;4.6;549;182.63
210060;Amarante do Maranhão;67.93;36.4;39.65;0.555;5.55;3785;231.79
210070;Anajatuba;70.69;27.2;29.65;0.581;8.03;2794;207.65
210080;Anapurus;70.85;26.7;29.11;0.581;5.54;1739;192.8
210090;Araioses;67.52;37.9;41.27;0.521;7.41;5843;175.81
210095;Arame;67.06;39.6;43.13;0.512;4.84;3385;210.09
210100;Arari;70.82;26.8;29.22;0.626;6.66;2607;308.83
210110;Axixá;71.54;24.7;26.91;0.641;7.29;1471;223.51
210120;Bacabal;70.18;28.8;31.36;0.651;6.89;9980;375.57
210125;Bacabeira;71.09;26;28.32;0.629;5.37;1369;257.4
210130;Bacuri;69.24;31.8;34.68;0.578;7.38;2283;230.45
210135;Bacurituba;65.86;44.3;48.26;0.537;9.6;1098;152.38
210140;Balsas;73.44;19.5;21.28;0.687;4.22;4601;531.6
210150;Barão de Grajaú;69.58;30.7;33.47;0.592;7.41;1463;292.55
210160;Barra do Corda;70.75;27;29.46;0.606;6.93;6748;305.61
210170;Barreirinhas;70.11;29;31.62;0.57;5.16;6067;197.08
210173;Belágua;67.4;38.4;41.78;0.512;4.32;877;107.14
210177;Bela Vista do Maranhão;69.07;32.4;35.31;0.554;6.76;1571;197.65
210180;Benedito Leite;68.14;35.6;38.81;0.546;8.85;746;217.65
210190;Bequimão;70.42;28;30.56;0.601;8.7;3168;190.84
210193;Bernardo do Mearim;69.49;31;33.8;0.604;7.72;580;236.18
210197;Boa Vista do Gurupi;65.86;44.3;48.26;0.545;4.83;863;196.78
210200;Bom Jardim;69.98;29.4;32.08;0.538;6.12;5132;202.28
210200;Bom Jardim;70.99;24;25.88;0.602;9.69;3414;248.98
210200;Bom Jardim;73.56;16.1;18.11;0.66;8.94;749;649.62
210203;Bom Jesus das Selvas;70.05;29.2;31.83;0.558;3.5;2740;226.09
210207;Bom Lugar;69.48;31;33.83;0.562;5.43;1395;164.44
210210;Brejo;70.45;27.9;30.44;0.562;6.67;4355;200.25
210215;Brejo de Areia;65.64;45.3;49.26;0.519;4.66;492;187.95
210220;Buriti;67.82;36.8;40.07;0.548;6.14;3572;157.21
210230;Buriti Bravo;70.1;29;31.65;0.59;7.36;2684;229.21
210232;Buriticupu;67.46;38.1;41.52;0.556;3.89;5145;220.64
210235;Buritirana;68.5;34.4;37.43;0.583;7.01;1067;230.11
210237;Cachoeira Grande;71.36;25.2;27.46;0.537;5.29;1199;110.65
210240;Cajapió;68.2;35.4;38.61;0.553;6.93;1720;145.01
210250;Cajari;69.79;30;32.75;0.523;5.68;2316;136.39
210255;Campestre do Maranhão;71.41;25.1;27.32;0.652;5.08;545;358
210260;Cândido Mendes;69.72;30.3;32.99;0.561;5.63;2308;203.94
210270;Cantanhede;71.45;24.9;27.17;0.565;5.76;2853;176.61
210275;Capinzal do Norte;66.9;40.2;43.8;0.537;8.13;1372;200.15
210280;Carolina;73.09;20.4;22.26;0.634;8.39;2709;334.51
210290;Carutapera;69.84;29.9;32.55;0.574;5.4;2191;220.91
210300;Caxias;70.16;28.9;31.46;0.624;7.5;14799;324.9
210310;Cedral;69.88;29.8;32.43;0.605;7.47;1648;202.86
210310;Cedral;77.3;10.6;12.29;0.766;12.61;68;845.41
210312;Central do Maranhão;67.79;36.9;40.22;0.585;6.96;1161;182.77
210315;Centro do Guilherme;67.44;38.2;41.62;0.542;3.65;1107;190.58
210317;Centro Novo do Maranhão;68.01;36.1;39.35;0.518;3.09;1430;188.88
210320;Chapadinha;71.21;25.6;27.96;0.604;6.16;7532;251.75
210325;Cidelândia;68.7;33.7;36.68;0.6;6.29;1027;263.53
210330;Codó;70.22;28.6;31.22;0.595;7.71;13846;273.45
210340;Coelho Neto;68.67;33.8;36.8;0.564;6.1;5703;236.47
210350;Colinas;67.52;37.9;41.27;0.596;6.05;2754;279.81
210350;Colinas;75.38;13;15.28;0.765;18.55;17;1066.39
210360;Coroatá;69.21;32;34.82;0.576;7.01;6679;237.3
210370;Cururupu;71.06;26.1;28.45;0.612;8.25;4769;274.39
210375;Davinópolis;76.72;11;12.95;0.716;9.82;15;632.22
210375;Davinópolis;69.84;29.9;32.56;0.607;6.88;1044;263.12
210380;Dom Pedro;70.52;27.7;30.23;0.622;7.27;2321;298.33
210390;Duque Bacelar;66.56;41.5;45.23;0.533;5.92;1202;163.87
210400;Esperantinópolis;67.76;37;40.31;0.586;7.21;1724;262.41
210405;Estreito;73.02;20.6;22.46;0.659;4.65;1666;503.29
210407;Feira Nova do Maranhão;68.73;33.6;36.57;0.532;6.03;745;192.39
210408;Fernando Falcão;68.67;33.8;36.79;0.443;4.85;1719;106.99
210409;Formosa da Serra Negra;71.41;25;27.3;0.556;4.71;2005;163.15
210410;Fortaleza dos Nogueiras;71.38;25.1;27.4;0.616;5.53;841;271.6
210420;Fortuna;67.33;38.6;42.03;0.58;7.39;1166;257.81
210430;Godofredo Viana;70.02;29.3;31.94;0.604;4.45;760;225.47
210450;Governador Archer;66.21;42.9;46.73;0.565;7.64;1392;237.47
210455;Governador Edison Lobão;70.84;26.7;29.15;0.629;5.87;914;312.56
210462;Governador Luiz Rocha;66.51;41.8;45.45;0.544;6.81;563;188.68
210465;Governador Newton Bello;68.07;35.9;39.1;0.521;5.49;1445;190.15
210467;Governador Nunes Freire;68.29;35.1;38.25;0.569;4.51;2166;230.94
210480;Grajaú;70.21;28.7;31.27;0.609;5.17;4547;340.1
210490;Guimarães;71.31;25.3;27.63;0.625;9.16;1443;223.14
210500;Humberto de Campos;70.55;27.6;30.13;0.535;5.55;3321;125.91
210510;Icatu;68.59;34.1;37.11;0.546;6.35;3058;154.09
210515;Igarapé do Meio;66.21;42.9;46.73;0.569;5.91;1529;216.25
210520;Igarapé Grande;69.83;29.9;32.59;0.614;7.68;1296;292.16
210530;Imperatriz;73.17;19.52;21.26;0.731;5.66;12097;613.87
210535;Itaipava do Grajaú;68.58;34.1;37.15;0.518;4.75;1418;136.77
210540;Itapecuru Mirim;69.81;30;32.67;0.599;6.16;7056;221.87
210542;Itinga do Maranhão;70.85;26.7;29.11;0.63;5.04;1407;336.91
210545;Jatobá;67.1;39.5;42.98;0.561;5.67;719;206.58
210545;Jatobá;71.52;22.6;24.3;0.645;7.18;1190;342.33
210547;Jenipapo dos Vieiras;70.96;26.4;28.75;0.49;5.5;1349;127.24
210550;João Lisboa;72.07;23.2;25.25;0.641;7.06;1589;303.91
210560;Joselândia;69.59;30.7;33.43;0.561;7.07;1382;221.23
210565;Junco do Maranhão;66.39;42.2;45.97;0.552;5;422;244.54
210570;Lago da Pedra;68.45;34.6;37.64;0.589;6.81;4847;263.13
210580;Lago do Junco;69.47;31.1;33.88;0.581;6.1;862;226.69
210590;Lago Verde;68.86;33.1;36.08;0.557;6.04;2184;188.31
210592;Lagoa do Mato;68.58;34.1;37.16;0.566;6.53;811;210.29
210594;Lago dos Rodrigues;69.22;31.9;34.77;0.602;8.28;776;252.89
210596;Lagoa Grande do Maranhão;68.86;33.1;36.1;0.502;4.41;847;158.3
210598;Lajeado Novo;69.29;31.7;34.5;0.589;6.67;737;263.2
210600;Lima Campos;67.29;38.8;42.2;0.581;8.54;1088;292.37
210610;Loreto;71.27;25.4;27.75;0.582;6.5;1186;198.73
210620;Luís Domingues;69.05;32.5;35.39;0.588;6.37;617;232.06
210630;Magalhães de Almeida;68.72;33.6;36.63;0.567;6.52;1868;181.73
210635;Marajá do Sena;71.44;25;27.22;0.452;2.52;672;96.25
210637;Maranhãozinho;68.15;35.6;38.79;0.55;4.55;1323;176.36
210640;Mata Roma;71.56;24.6;26.83;0.57;5.97;1752;161.49
210650;Matinha;68.88;33;36;0.619;6.93;2807;294.51
210660;Matões;69.34;31.5;34.33;0.55;6.87;4226;202.66
210663;Matões do Norte;71.1;26;28.29;0.533;4.81;2560;133.33
210667;Milagres do Maranhão;70.85;26.7;29.11;0.527;5.52;784;144.42
210670;Mirador;69.39;31.3;34.15;0.545;6.14;2257;163.97
210670;Mirador;72.99;15.6;18.13;0.68;9.5;56;474.75
210675;Miranda do Norte;70.04;29.2;31.87;0.61;5.56;2444;245.25
210680;Mirinzal;70.33;28.3;30.85;0.622;7.25;1548;239
210700;Montes Altos;68.91;33;35.91;0.575;7.3;1247;221.57
210710;Morros;67.34;38.6;42;0.548;5.43;1766;164.07
210720;Nina Rodrigues;71.45;24.9;27.17;0.585;4.35;1375;152.75
210725;Nova Colinas;69.96;29.5;32.12;0.566;6.45;610;181.59
210730;Nova Iorque;68.74;33.5;36.53;0.584;8.8;364;257.61
210735;Nova Olinda do Maranhão;70.32;28.4;30.9;0.581;6.13;2405;225.16
210740;Olho D'Água das Cunhãs;70.24;28.6;31.17;0.589;7.1;1910;247.36
210745;Olinda Nova do Maranhão;68.43;34.6;37.71;0.575;6.27;1475;173.63
210760;Palmeirândia;67.9;36.5;39.77;0.556;6.81;2784;167.06
210770;Paraibano;68.37;34.8;37.96;0.58;7.74;2137;281.23
210780;Parnarama;70.5;27.8;30.27;0.542;6.88;3613;183.8
210790;Passagem Franca;68.04;36;39.24;0.532;7.4;1715;210.4
210800;Pastos Bons;70.18;28.8;31.36;0.61;7.26;1563;230.94
210805;Paulino Neves;68.18;35.5;38.66;0.561;5.57;1813;159.46
210810;Paulo Ramos;65.64;45.3;49.26;0.549;6.41;2221;239.23
210820;Pedreiras;72.49;22;23.99;0.682;7.8;3635;441.42
210825;Pedro do Rosário;66.77;40.7;44.34;0.516;5.35;2842;154
210830;Penalva;66.57;41.5;45.19;0.554;6.27;4460;201.99
210840;Peri Mirim;69.61;30.6;33.36;0.599;7.4;1996;186.95
210845;Peritoró;71.44;25;27.21;0.564;6.48;2658;178.51
210850;Pindaré-Mirim;70.3;28.4;30.98;0.633;7.12;3192;274.84
210860;Pinheiro;71.26;25.5;27.81;0.637;6.99;8911;292.88
210870;Pio Xii;68.64;33.9;36.91;0.541;6.87;3260;223.37
210880;Pirapemas;69.47;31.1;33.87;0.576;6.39;1826;181.05
210900;Porto Franco;72.74;21.3;23.25;0.684;6.26;1229;497.56
210905;Porto Rico do Maranhão;71.31;25.3;27.63;0.615;8.18;737;227.87
210910;Presidente Dutra;68.77;31.3;33.78;0.614;8.42;1027;280.86
210910;Presidente Dutra;72.3;22.5;24.55;0.653;6.54;3991;398.15
210920;Presidente Juscelino;69.6;30.6;33.4;0.563;5.11;1150;133.03
210920;Presidente Juscelino;72.74;19;22.14;0.614;10.49;235;340.94
210920;Presidente Juscelino;67.75;33.9;36.45;0.563;7.76;741;247.77
210927;Presidente Sarney;70.13;28.9;31.54;0.557;6.65;2386;164.13
210930;Presidente Vargas;71.1;26;28.29;0.587;5.6;1140;149.19
210940;Primeira Cruz;68.29;35.1;38.24;0.512;5.41;1639;129.85
210945;Raposa;69.11;32.3;35.17;0.626;4.14;2387;274
210950;Riachão;70.43;28;30.52;0.576;7.38;2022;281.53
210950;Riachão;70.75;25.2;27.14;0.574;9.15;365;197.04
210955;Ribamar Fiquene;69.65;30.5;33.24;0.615;6.12;798;317.75
210960;Rosário;70.11;29;31.63;0.632;6.47;4114;271.65
210970;Sambaíba;68.66;33.8;36.83;0.565;7.55;482;233.92
210975;Santa Filomena do Maranhão;68.31;35;38.16;0.525;5.4;726;140.76
210980;Santa Helena;69.73;30.2;32.93;0.571;6.38;5366;217.94
210980;Santa Helena;72.16;21.3;22.93;0.609;12.24;420;277.52
210980;Santa Helena;74.38;13.6;15.8;0.744;8.7;636;791.53
210980;Santa Helena;74.99;13.6;15.92;0.727;9.4;58;644.48
211000;Santa Luzia;71.07;24.2;26.15;0.556;7.84;1235;267.88
211000;Santa Luzia;67.02;39.8;43.3;0.55;5.93;8956;210.3
211000;Santa Luzia;76.52;11.3;13.22;0.715;5.41;6196;557.62
211000;Santa Luzia;73.23;18.5;19.99;0.682;10.72;1406;379.3
211003;Santa Luzia do Paruá;68.4;34.7;37.84;0.599;6.36;2374;301.39
211010;Santa Quitéria do Maranhão;70.61;27.4;29.9;0.555;6.05;2822;168.77
211020;Santa Rita;69.59;30.7;33.43;0.609;6.41;3609;249.26
211020;Santa Rita;71.43;21.18;22.95;0.627;6.72;9105;328.16
211023;Santana do Maranhão;70.45;27.9;30.46;0.51;6.66;2030;127.77
211027;Santo Amaro do Maranhão;69.27;31.7;34.57;0.518;4.87;1747;135.04
211030;Santo Antônio dos Lopes;67.86;36.6;39.92;0.566;7.24;1528;240.2
211040;São Benedito do Rio Preto;69.95;29.5;32.16;0.541;6.4;2393;147.34
211050;São Bento;70.72;27.1;29.56;0.602;6.9;5683;210.47
211050;São Bento;71.16;24;25.86;0.58;6.22;1795;328.99
211060;São Bernardo;70.7;27.2;29.62;0.572;6.9;3541;196.57
211065;São Domingos do Azeitão;68.92;32.9;35.87;0.59;6.1;672;288.68
211070;São Domingos do Maranhão;67.76;37;40.3;0.582;6.66;2354;243.74
211080;São Félix de Balsas;71.65;24.4;26.57;0.557;7.21;294;199.47
211085;São Francisco do Brejão;69.86;29.8;32.47;0.584;5.93;772;253.78
211090;São Francisco do Maranhão;68.96;32.8;35.74;0.528;8.57;1219;182.63
211100;São João Batista;70.09;29.1;31.68;0.598;7.79;3300;171.53
211100;São João Batista;76.9;11.1;12.96;0.74;5.15;105;794.12
211102;São João do Carú;66.01;43.7;47.59;0.509;4.48;1413;165.38
211105;São João do Paraíso;70.16;28.8;31.45;0.609;7.02;916;251.04
211105;São João do Paraíso;73.46;17.8;20.7;0.615;8.02;1883;300.81
211107;São João do Soter;67.63;37.5;40.82;0.517;7.37;2265;165.1
211110;São João dos Patos;68.55;34.2;37.24;0.615;8.89;2115;362.47
211120;São José de Ribamar;72.38;20.49;22.3;0.708;4.26;9335;435.4
211125;São José dos Basílios;68.13;35.7;38.88;0.557;7.35;897;180.77
211130;São Luís;73.76;18.1;19.76;0.768;5.19;43231;805.36
211140;São Luís Gonzaga do Maranhão;67.94;36.4;39.62;0.54;6.73;2225;182.83
211150;São Mateus do Maranhão;68.37;34.8;37.96;0.616;7.19;3951;396.29
211153;São Pedro da Água Branca;69.09;32.3;35.23;0.605;6.19;924;289.7
211157;São Pedro dos Crentes;69.29;31.7;34.53;0.6;5.69;359;257.76
211160;São Raimundo das Mangabeiras;69.96;29.5;32.15;0.61;7.27;1310;301.25
211163;São Raimundo do Doca Bezerra;66.99;39.9;43.45;0.516;5.04;770;156.4
211167;São Roberto;69.27;31.7;34.59;0.516;4.92;603;153.65
211170;São Vicente Ferrer;70.72;27.1;29.56;0.592;7.04;3097;184.71
211170;São Vicente Ferrer;67.9;33.7;36.3;0.549;8.16;1691;257.47
211172;Satubinha;68.19;35.5;38.63;0.493;4.75;2004;131.73
211174;Senador Alexandre Costa;66.32;42.5;46.26;0.538;6.99;805;203.17
211176;Senador La Rocque;69.6;30.6;33.4;0.602;7.51;1707;277.19
211178;Serrano do Maranhão;69.12;32.2;35.14;0.519;6.19;1932;123.44
211180;Sítio Novo;71.41;25;27.3;0.564;5.99;1861;190.06
211180;Sítio Novo;68.32;32;34.38;0.572;9.56;427;214.04
211190;Sucupira do Norte;68.87;33.1;36.06;0.579;7.73;896;210.88
211195;Sucupira do Riachão;70.63;27.4;29.85;0.568;8.71;403;226.96
211200;Tasso Fragoso;71.6;24.5;26.71;0.599;5.55;459;264.76
211210;Timbiras;68.78;33.4;36.38;0.537;6.64;4443;177.46
211220;Timon;71.09;26;28.35;0.649;5.9;9873;365.26
211223;Trizidela do Vale;69.29;31.7;34.5;0.606;7.8;1798;269.74
211227;Tufilândia;67.56;37.7;41.1;0.555;7.11;710;181.75
211230;Tuntum;68.57;34.1;37.17;0.572;6.81;3639;221.27
211245;Turilândia;71.45;24.9;27.17;0.536;4.95;2344;174.09
211250;Tutóia;68.33;35;38.09;0.561;5.71;5105;235.35
211260;Urbano Santos;71.21;25.6;27.96;0.588;5.23;2527;186.07
211270;Vargem Grande;71.1;26;28.29;0.542;5.67;5701;165.37
211280;Viana;73.94;15.6;18.19;0.686;5.02;2250;523.61
211280;Viana;70.47;27.9;30.4;0.618;6.66;4422;272.76
211285;Vila Nova dos Martírios;68.09;35.8;39.02;0.581;5.05;793;252.89
211290;Vitória do Mearim;68.97;32.8;35.7;0.596;6.67;2845;230.76
211300;Vitorino Freire;66.26;42.7;46.51;0.57;7.84;4171;265.69
211400;Zé Doca;69.7;30.3;33.05;0.595;6.22;5415;259.21
220005;Acauã;66.53;39.8;43;0.528;7.3;449;199.35
220010;Agricolândia;69.53;29.3;31.7;0.599;11.24;618;245.68
220020;Água Branca;68.7;33.8;36.83;0.549;7.81;1940;213
220020;Água Branca;67.72;34.9;37.6;0.572;8.52;860;233.65
220020;Água Branca;70.79;25.5;27.54;0.639;9.1;1107;335.63
220025;Alagoinha do Piauí;67.95;34.6;37.4;0.531;8.55;438;222.87
220027;Alegrete do Piauí;69.94;28;30.31;0.585;8.87;518;268.12
220030;Alto Longá;70.05;27.7;29.95;0.585;9.66;1239;272.28
220040;Altos;71.03;24.8;26.78;0.614;8.36;3467;314.48
220045;Alvorada do Gurguéia;69.96;28;30.23;0.578;5.96;375;203.23
220050;Amarante;70;27.8;30.11;0.598;10;1674;284.71
220060;Angical do Piauí;69.2;30.4;32.85;0.63;11.02;722;356.17
220070;Anísio de Abreu;71.09;24.6;26.6;0.594;7.21;433;221.91
220080;Antônio Almeida;71.85;22.5;24.31;0.62;7.57;262;293.53
220090;Aroazes;70.11;27.5;29.74;0.583;10.07;660;265.91
220095;Aroeiras do Itaim;69.27;30.1;32.58;0.519;10.82;371;182.29
220100;Arraial;70.66;25.8;27.95;0.56;8.45;654;195.46
220110;Avelino Lopes;68.3;33.4;36.1;0.554;8.2;1059;218.97
220115;Baixa Grande do Ribeiro;70.07;27.6;29.87;0.564;4.4;811;225.94
220117;Barra D'Alcântara;71.59;23.2;25.07;0.577;9.94;342;211.18
220120;Barras;71.74;22.8;24.64;0.595;7.05;3847;257.99
220130;Barreiras do Piauí;68.81;31.7;34.24;0.557;6.9;337;260.79
220140;Barro Duro;68.72;32;34.54;0.612;9.13;518;359.06
220150;Batalha;70.1;29.2;31.79;0.594;6.39;1500;265.62
220150;Batalha;70.31;26.9;29.07;0.545;8.35;2759;230.66
220155;Bela Vista do Piauí;67.52;36.1;39.04;0.576;6.8;450;203.61
220157;Belém do Piauí;66.77;38.9;42;0.551;8.16;488;226.26
220160;Beneditinos;71.82;22.6;24.4;0.557;9.59;849;263.09
220170;Bertolínia;70.47;26.4;28.57;0.612;9.29;308;325.94
220173;Betânia do Piauí;67.1;37.6;40.67;0.489;6.07;369;164.69
220177;Boa Hora;71.31;24;25.93;0.575;7.23;705;221.27
